messageId,sender,sentAt,payloadSize,deliveredAt,latencyMs,appLatencyMs
17bfa77f-6188-5a6a-a93e-76055f22cdba,ba2af95fdb602b2c65447ef16252548f89a0a50445c70315bcb4f224500928c9,1785276231579,132.0,1785276231714,135,
042ce3ac-5603-5ec9-bc54-18f0447d06ec,ba2af95fdb602b2c65447ef16252548f89a0a50445c70315bcb4f224500928c9,1785276232595,132.0,1785276232665,70,
919b3246-67a2-5cf6-a499-e757104a30ef,ba2af95fdb602b2c65447ef16252548f89a0a50445c70315bcb4f224500928c9,1785276233569,132.0,1785276233662,93,
34732420-056f-5e0f-a809-6dbf13d57a30,ba2af95fdb602b2c65447ef16252548f89a0a50445c70315bcb4f224500928c9,1785276233572,132.0,1785276233691,119,
1f1ee37e-c918-52cb-b87a-0748a004a712,ba2af95fdb602b2c65447ef16252548f89a0a50445c70315bcb4f224500928c9,1785276234610,132.0,1785276234658,48,
dc53f262-5fa6-5f9f-bc8d-1595a3656729,ba2af95fdb602b2c65447ef16252548f89a0a50445c70315bcb4f224500928c9,1785276234615,132.0,1785276234685,70,
ac980e73-5433-5c71-ab20-adac3118016d,ba2af95fdb602b2c65447ef16252548f89a0a50445c70315bcb4f224500928c9,1785276235574,132.0,1785276235673,99,
12768585-6a42-5151-8297-6dd84456c6f9,ba2af95fdb602b2c65447ef16252548f89a0a50445c70315bcb4f224500928c9,1785276235606,132.0,1785276235716,110,
a0052bd1-5f37-54ef-82d6-e9271dd9ebe4,ba2af95fdb602b2c65447ef16252548f89a0a50445c70315bcb4f224500928c9,1785276236570,132.0,1785276236665,95,
2f3ffbc7-95ed-537d-bcb8-61cd5267e469,ba2af95fdb602b2c65447ef16252548f89a0a50445c70315bcb4f224500928c9,1785276236575,132.0,1785276236667,92,
8fe792fa-f618-5ac9-b01b-ed7caa1eb611,ba2af95fdb602b2c65447ef16252548f89a0a50445c70315bcb4f224500928c9,1785276237564,132.0,1785276237658,94,
bc7c2461-a7c5-5ef3-b08d-8fcf47e77e6b,ba2af95fdb602b2c65447ef16252548f89a0a50445c70315bcb4f224500928c9,1785276238567,132.0,1785276238689,122,
f525b657-d1a6-5f7e-84d0-b3389ee58fe8,ba2af95fdb602b2c65447ef16252548f89a0a50445c70315bcb4f224500928c9,1785276238570,132.0,1785276238693,123,
eb0a4149-cc28-5604-b95f-673989c9a4be,ba2af95fdb602b2c65447ef16252548f89a0a50445c70315bcb4f224500928c9,1785276239563,132.0,1785276239632,69,
67280356-09a5-5e25-8882-1c19d17394ca,ba2af95fdb602b2c65447ef16252548f89a0a50445c70315bcb4f224500928c9,1785276239565,132.0,1785276239634,69,
c98b06b9-9f83-5bf7-90c1-3e4b0f6440ca,ba2af95fdb602b2c65447ef16252548f89a0a50445c70315bcb4f224500928c9,1785276240597,132.0,1785276240713,116,
dc928435-6f7e-5fb9-b4bf-cfa32f013b6d,ba2af95fdb602b2c65447ef16252548f89a0a50445c70315bcb4f224500928c9,1785276240601,132.0,1785276240716,115,
07bf3776-c79d-5a85-b306-97368d44765d,ba2af95fdb602b2c65447ef16252548f89a0a50445c70315bcb4f224500928c9,1785276241570,132.0,1785276241657,87,
